,Date,,Message,Code,Parameter_From,Parameter_To
24582,28/5/2018 10:43:33 AM,2,Button Change: Crimp 1 Switch is to ON,1281,1,
24583,28/5/2018 10:43:33 AM,2,Button Change: NORMAL is to ON,257,1,
24584,28/5/2018 10:43:33 AM,2,Button Change: SAMPLE is to OFF,261,0,
24585,28/5/2018 10:43:33 AM,2,Button Change: Detection status of crimp error 1 is to ON,2575,1,
24586,28/5/2018 10:43:33 AM,2,Button Change: Detection status of no terminal 1 is to ON,2577,1,
24587,28/5/2018 10:43:33 AM,2,Button Change: Detection status of terminal overload 1 is to ON,2579,1,
24588,28/5/2018 10:43:34 AM,2,Button Change: NORMAL is to OFF,257,0,
24589,28/5/2018 10:43:34 AM,2,Button Change: SAMPLE is to ON,261,1,
24590,28/5/2018 10:43:59 AM,1,Work Data Change: Crimp Height 1 is from 0.37 to 0.38,1026,0.37,0.38
24591,28/5/2018 10:44:28 AM,2,Button Change: CFM Teaching status is to ON,1806,1,
24592,28/5/2018 10:44:32 AM,2,Button Change: NORMAL is to ON,257,1,
24593,28/5/2018 10:44:32 AM,2,Button Change: SAMPLE is to OFF,261,0,
24594,28/5/2018 10:44:41 AM,2,Button Change: CFM Teaching status is to OFF,1806,0,
24595,28/5/2018 10:49:15 AM,1,Work Data Change: Strip Length 1 is from 4.3 to 4.4,513,4.3,4.4
24596,28/5/2018 10:54:25 AM,3,Error Message: Wire joint is Occurred,28,1,
24597,28/5/2018 10:54:26 AM,3,Error Message: Wire joint is Cancel,28,0,
24598,28/5/2018 10:54:38 AM,3,Error Message: Stop before the waster eject is Occurred,70,1,
24599,28/5/2018 10:54:40 AM,3,Error Message: Stop before the waster eject is Cancel,70,0,
24600,28/5/2018 10:54:52 AM,3,Error Message: Wire overload is Occurred,27,1,
24601,28/5/2018 10:55:07 AM,3,Error Message: Wire overload is Cancel,27,0,
24602,28/5/2018 10:55:11 AM,3,Error Message: Stop before the waster eject is Occurred,70,1,
24603,28/5/2018 10:55:11 AM,3,Error Message: Stop before the waster eject is Cancel,70,0,
24604,28/5/2018 10:55:36 AM,3,Error Message: Wire overload is Occurred,27,1,
24605,28/5/2018 10:55:44 AM,3,Error Message: Feed roller is opened is Occurred,114,1,
24606,28/5/2018 10:55:46 AM,3,Error Message: Feed roller is opened is Cancel,114,0,
24607,28/5/2018 10:56:14 AM,3,Error Message: Wire overload is Cancel,27,0,
24608,28/5/2018 10:56:17 AM,3,Error Message: Stop before the waster eject is Occurred,70,1,
24609,28/5/2018 10:56:18 AM,3,Error Message: Stop before the waster eject is Cancel,70,0,
24610,28/5/2018 11:00:27 AM,10,Bank Load: Bank change into 56,56,,
24611,28/5/2018 11:00:27 AM,1,Work Data Change: Wire Feed Acceleration Time 1 is from 110 to 500,2567,110,500
24612,28/5/2018 11:00:27 AM,1,Work Data Change: Wire Feed Acceleration Time 2 is from 110 to 500,2568,110,500
24613,28/5/2018 11:00:27 AM,1,Work Data Change: Wire Length Correction 2 is from 2.1 to 0.0,2562,2.1,0
24614,28/5/2018 11:00:27 AM,2,Button Change: Crimp 1 Switch is to OFF,1281,0,
24615,28/5/2018 11:00:27 AM,1,Work Data Change: Wire Length is from 1170 to 1053,257,1170,1053
24616,28/5/2018 11:00:27 AM,1,Work Data Change: Strip Length 1 is from 4.4 to 4.3,513,4.4,4.3
24617,28/5/2018 11:00:27 AM,2,Button Change: Detection status of crimp error 1 is to OFF,2575,0,
24618,28/5/2018 11:00:27 AM,2,Button Change: Detection status of no terminal 1 is to OFF,2577,0,
24619,28/5/2018 11:00:27 AM,2,Button Change: Detection status of terminal overload 1 is to OFF,2579,0,
24620,28/5/2018 11:00:27 AM,1,Work Data Change: Semi-Strip Length 1 is from 0.0 to 3.0,514,0,3
24621,28/5/2018 11:00:27 AM,1,Work Data Change: Crimp Position 1 is from 10.5 to 10.4,1025,10.5,10.4
24622,28/5/2018 11:00:27 AM,1,Work Data Change: Strip Length 2 is from 3.4 to 4.2,769,3.4,4.2
24623,28/5/2018 11:00:27 AM,1,Work Data Change: Crimp Height 1 is from 0.38 to 0.37,1026,0.38,0.37
24624,28/5/2018 11:00:49 AM,1,Work Data Change: Wire Length is from 1053 to 1205,257,1053,1205
24625,28/5/2018 11:00:52 AM,2,Button Change: NORMAL is to OFF,257,0,
24626,28/5/2018 11:00:52 AM,2,Button Change: TEST is to ON,259,1,
24627,28/5/2018 11:00:53 AM,2,Button Change: Crimp 1 Switch is to ON,1281,1,
24628,28/5/2018 11:00:53 AM,2,Button Change: NORMAL is to ON,257,1,
24629,28/5/2018 11:00:53 AM,2,Button Change: TEST is to OFF,259,0,
24630,28/5/2018 11:00:53 AM,2,Button Change: Detection status of crimp error 1 is to ON,2575,1,
24631,28/5/2018 11:00:53 AM,2,Button Change: Detection status of no terminal 1 is to ON,2577,1,
24632,28/5/2018 11:00:53 AM,2,Button Change: Detection status of terminal overload 1 is to ON,2579,1,
24633,28/5/2018 11:00:53 AM,2,Button Change: NORMAL is to OFF,257,0,
24634,28/5/2018 11:00:53 AM,2,Button Change: SAMPLE is to ON,261,1,
24635,28/5/2018 11:01:24 AM,2,Button Change: NORMAL is to ON,257,1,
24636,28/5/2018 11:01:24 AM,2,Button Change: SAMPLE is to OFF,261,0,
24637,28/5/2018 11:01:24 AM,2,Button Change: NORMAL is to OFF,257,0,
24638,28/5/2018 11:01:24 AM,2,Button Change: SAMPLE is to ON,261,1,
24639,28/5/2018 11:01:46 AM,2,Button Change: CFM Teaching status is to ON,1806,1,
24640,28/5/2018 11:01:48 AM,2,Button Change: NORMAL is to ON,257,1,
24641,28/5/2018 11:01:48 AM,2,Button Change: SAMPLE is to OFF,261,0,
24642,28/5/2018 11:01:51 AM,3,Error Message: Wire joint is Occurred,28,1,
24643,28/5/2018 11:01:52 AM,3,Error Message: Wire joint is Cancel,28,0,
24644,28/5/2018 11:02:25 AM,2,Button Change: NORMAL is to OFF,257,0,
24645,28/5/2018 11:02:25 AM,2,Button Change: SAMPLE is to ON,261,1,
24646,28/5/2018 11:02:28 AM,3,Error Message: Stop before the waster eject is Occurred,70,1,
24647,28/5/2018 11:02:29 AM,3,Error Message: Stop before the waster eject is Cancel,70,0,
24648,28/5/2018 11:02:47 AM,1,Work Data Change: Strip Length 2 is from 4.2 to 3.6,769,4.2,3.6
24649,28/5/2018 11:03:09 AM,1,Work Data Change: Strip Length 2 is from 3.6 to 3.4,769,3.6,3.4
24650,28/5/2018 11:03:14 AM,2,Button Change: NORMAL is to ON,257,1,
24651,28/5/2018 11:03:14 AM,2,Button Change: SAMPLE is to OFF,261,0,
24652,28/5/2018 11:03:18 AM,2,Button Change: CFM Teaching status is to OFF,1806,0,
24653,28/5/2018 11:07:50 AM,3,Error Message: Wire joint is Occurred,28,1,
24654,28/5/2018 11:07:50 AM,3,Error Message: Wire joint is Cancel,28,0,
24655,28/5/2018 11:07:54 AM,3,Error Message: Stop before the waster eject is Occurred,70,1,
24656,28/5/2018 11:07:55 AM,3,Error Message: Stop before the waster eject is Cancel,70,0,
24657,28/5/2018 11:17:23 AM,10,Bank Load: Bank change into 15,15,,
24658,28/5/2018 11:17:23 AM,1,Work Data Change: Wire Feed Acceleration Time 1 is from 500 to 110,2567,500,110
24659,28/5/2018 11:17:23 AM,1,Work Data Change: Wire Feed Acceleration Time 2 is from 500 to 110,2568,500,110
24660,28/5/2018 11:17:23 AM,2,Button Change: Crimp 1 Switch is to OFF,1281,0,
24661,28/5/2018 11:17:23 AM,1,Work Data Change: Strip Length 1 is from 4.3 to 4.4,513,4.3,4.4
24662,28/5/2018 11:17:23 AM,1,Work Data Change: Semi-Strip Length 1 is from 3.0 to 0.0,514,3,0
24663,28/5/2018 11:17:23 AM,2,Button Change: Detection status of crimp error 1 is to OFF,2575,0,
24664,28/5/2018 11:17:23 AM,2,Button Change: Detection status of no terminal 1 is to OFF,2577,0,
24665,28/5/2018 11:17:23 AM,2,Button Change: Detection status of terminal overload 1 is to OFF,2579,0,
24666,28/5/2018 11:17:23 AM,1,Work Data Change: Crimp Position 1 is from 10.4 to 10.5,1025,10.4,10.5
24667,28/5/2018 11:17:23 AM,1,Work Data Change: Strip Length 2 is from 3.4 to 4.0,769,3.4,4
24668,28/5/2018 11:17:23 AM,1,Work Data Change: Crimp Height 1 is from 0.37 to 0.34,1026,0.37,0.34
24669,28/5/2018 11:17:45 AM,1,Work Data Change: Wire Length is from 1205 to 1050,257,1205,1050
24670,28/5/2018 11:17:53 AM,2,Button Change: NORMAL is to OFF,257,0,
24671,28/5/2018 11:17:53 AM,2,Button Change: TEST is to ON,259,1,
24672,28/5/2018 11:17:54 AM,2,Button Change: Crimp 1 Switch is to ON,1281,1,
24673,28/5/2018 11:17:54 AM,2,Button Change: NORMAL is to ON,257,1,
24674,28/5/2018 11:17:54 AM,2,Button Change: TEST is to OFF,259,0,
24675,28/5/2018 11:17:54 AM,2,Button Change: Detection status of crimp error 1 is to ON,2575,1,
24676,28/5/2018 11:17:54 AM,2,Button Change: Detection status of no terminal 1 is to ON,2577,1,
24677,28/5/2018 11:17:54 AM,2,Button Change: Detection status of terminal overload 1 is to ON,2579,1,
24678,28/5/2018 11:17:54 AM,2,Button Change: NORMAL is to OFF,257,0,
24679,28/5/2018 11:17:54 AM,2,Button Change: SAMPLE is to ON,261,1,
24680,28/5/2018 11:18:08 AM,2,Button Change: NORMAL is to ON,257,1,
24681,28/5/2018 11:18:08 AM,2,Button Change: SAMPLE is to OFF,261,0,
24682,28/5/2018 11:18:09 AM,2,Button Change: NORMAL is to OFF,257,0,
24683,28/5/2018 11:18:09 AM,2,Button Change: SAMPLE is to ON,261,1,
24684,28/5/2018 11:18:18 AM,2,Button Change: NORMAL is to ON,257,1,
24685,28/5/2018 11:18:18 AM,2,Button Change: SAMPLE is to OFF,261,0,
24686,28/5/2018 11:18:19 AM,2,Button Change: NORMAL is to OFF,257,0,
24687,28/5/2018 11:18:19 AM,2,Button Change: SAMPLE is to ON,261,1,
24688,28/5/2018 11:18:43 AM,1,Work Data Change: Crimp Height 1 is from 0.34 to 0.38,1026,0.34,0.38
24689,28/5/2018 11:19:00 AM,1,Work Data Change: Strip Length 2 is from 4.0 to 3.5,769,4,3.5
24690,28/5/2018 11:19:05 AM,3,Error Message: Wire joint is Occurred,28,1,
24691,28/5/2018 11:19:06 AM,3,Error Message: Wire joint is Cancel,28,0,
24692,28/5/2018 11:19:09 AM,3,Error Message: Stop before the waster eject is Occurred,70,1,
24693,28/5/2018 11:19:10 AM,3,Error Message: Stop before the waster eject is Cancel,70,0,
24694,28/5/2018 11:19:31 AM,2,Button Change: CFM Teaching status is to ON,1806,1,
24695,28/5/2018 11:19:33 AM,2,Button Change: NORMAL is to ON,257,1,
24696,28/5/2018 11:19:33 AM,2,Button Change: SAMPLE is to OFF,261,0,
24697,28/5/2018 11:19:44 AM,2,Button Change: CFM Teaching status is to OFF,1806,0,
24698,28/5/2018 11:26:18 AM,3,Error Message: Abnormal feed deflection is Occurred,32,1,
24699,28/5/2018 11:26:25 AM,3,Error Message: Abnormal feed deflection is Cancel,32,0,
24700,28/5/2018 11:26:28 AM,3,Error Message: Stop before the waster eject is Occurred,70,1,
24701,28/5/2018 11:26:29 AM,3,Error Message: Stop before the waster eject is Cancel,70,0,
24702,28/5/2018 11:34:37 AM,10,Bank Load: Bank change into 18,18,,
24703,28/5/2018 11:34:37 AM,1,Work Data Change: Wire Feed Speed 1 is from 3.0 to 4.0,2564,3,4
24704,28/5/2018 11:34:37 AM,1,Work Data Change: Wire Feed Speed 2 is from 3.0 to 4.0,2565,3,4
24705,28/5/2018 11:34:37 AM,1,Work Data Change: Wire Length Correction 2 is from 0.0 to 1.3,2562,0,1.3
24706,28/5/2018 11:34:37 AM,2,Button Change: Crimp 1 Switch is to OFF,1281,0,
24707,28/5/2018 11:34:37 AM,1,Work Data Change: Wire Length is from 1050 to 1022,257,1050,1022
24708,28/5/2018 11:34:37 AM,1,Work Data Change: Strip Length 1 is from 4.4 to 4.2,513,4.4,4.2
24709,28/5/2018 11:34:37 AM,2,Button Change: Detection status of crimp error 1 is to OFF,2575,0,
24710,28/5/2018 11:34:37 AM,2,Button Change: Detection status of no terminal 1 is to OFF,2577,0,
24711,28/5/2018 11:34:37 AM,2,Button Change: Detection status of terminal overload 1 is to OFF,2579,0,
24712,28/5/2018 11:34:37 AM,1,Work Data Change: Strip Depth (Open length) is from 0.45 to 0.50,515,0.45,0.5
24713,28/5/2018 11:34:37 AM,1,Work Data Change: Strip Length 2 is from 3.5 to 4.2,769,3.5,4.2
24714,28/5/2018 11:34:37 AM,1,Work Data Change: Crimp Height 1 is from 0.38 to 0.37,1026,0.38,0.37
24715,28/5/2018 11:34:37 AM,1,Work Data Change: Crimp Position 1 is from 10.5 to 10.4,1025,10.5,10.4
24716,28/5/2018 11:35:00 AM,1,Work Data Change: Wire Feed Speed 2 is from 4.0 to 3.0,2565,4,3
24717,28/5/2018 11:35:00 AM,1,Work Data Change: Wire Length Correction 2 is from 1.3 to 0.0,2562,1.3,0
24718,28/5/2018 11:35:00 AM,1,Work Data Change: Wire Feed Speed 2 is from 3.0 to 4.0,2565,3,4
24719,28/5/2018 11:35:00 AM,1,Work Data Change: Wire Length Correction 2 is from 0.0 to 1.3,2562,0,1.3
24720,28/5/2018 11:35:00 AM,1,Work Data Change: Wire Length is from 1022 to 240,257,1022,240
24721,28/5/2018 11:35:01 AM,1,Work Data Change: Strip Length 2 is from 4.2 to 10.0,769,4.2,10
24722,28/5/2018 11:35:11 AM,1,Work Data Change: Strip Length 2 is from 10.0 to 9.5,769,10,9.5
24723,28/5/2018 11:35:18 AM,2,Button Change: NORMAL is to OFF,257,0,
24724,28/5/2018 11:35:18 AM,2,Button Change: SAMPLE is to ON,261,1,
24725,28/5/2018 11:35:18 AM,2,Button Change: Crimp 1 Switch is to ON,1281,1,
24726,28/5/2018 11:35:18 AM,2,Button Change: NORMAL is to ON,257,1,
24727,28/5/2018 11:35:18 AM,2,Button Change: SAMPLE is to OFF,261,0,
24728,28/5/2018 11:35:18 AM,2,Button Change: Detection status of crimp error 1 is to ON,2575,1,
24729,28/5/2018 11:35:18 AM,2,Button Change: Detection status of no terminal 1 is to ON,2577,1,
24730,28/5/2018 11:35:18 AM,2,Button Change: Detection status of terminal overload 1 is to ON,2579,1,
24731,28/5/2018 11:35:19 AM,2,Button Change: NORMAL is to OFF,257,0,
24732,28/5/2018 11:35:19 AM,2,Button Change: SAMPLE is to ON,261,1,
24733,28/5/2018 11:35:30 AM,2,Button Change: NORMAL is to ON,257,1,
24734,28/5/2018 11:35:30 AM,2,Button Change: SAMPLE is to OFF,261,0,
24735,28/5/2018 11:35:32 AM,2,Button Change: NORMAL is to OFF,257,0,
24736,28/5/2018 11:35:32 AM,2,Button Change: SAMPLE is to ON,261,1,
24737,28/5/2018 11:35:49 AM,1,Work Data Change: Crimp Height 1 is from 0.37 to 0.38,1026,0.37,0.38
24738,28/5/2018 11:36:13 AM,1,Work Data Change: Strip Length 1 is from 4.2 to 4.4,513,4.2,4.4
24739,28/5/2018 11:36:18 AM,3,Error Message: Wire joint is Occurred,28,1,
24740,28/5/2018 11:36:19 AM,3,Error Message: Wire joint is Cancel,28,0,
24741,28/5/2018 11:36:24 AM,3,Error Message: Stop before the waster eject is Occurred,70,1,
24742,28/5/2018 11:36:25 AM,3,Error Message: Stop before the waster eject is Cancel,70,0,
24743,28/5/2018 11:36:31 AM,2,Button Change: NORMAL is to ON,257,1,
24744,28/5/2018 11:36:31 AM,2,Button Change: SAMPLE is to OFF,261,0,
24745,28/5/2018 11:36:34 AM,2,Button Change: CFM Teaching status is to ON,1806,1,
24746,28/5/2018 11:37:02 AM,2,Button Change: Count down is to ON,2311,1,
24747,28/5/2018 11:37:02 AM,2,Button Change: Count down is to OFF,2311,0,
24748,28/5/2018 11:37:03 AM,2,Button Change: Count down is to ON,2311,1,
24749,28/5/2018 11:37:03 AM,2,Button Change: Count down is to OFF,2311,0,
24750,28/5/2018 11:37:25 AM,3,Error Message: Defect detection: Side1 miss-crimp (CFM) is Occurred,81,1,
24751,28/5/2018 11:37:26 AM,3,Error Message: Defect detection: Side1 miss-crimp (CFM) is Cancel,81,0,
24752,28/5/2018 11:37:27 AM,3,Error Message: Stop before the waster eject is Occurred,70,1,
24753,28/5/2018 11:37:29 AM,3,Error Message: Stop before the waster eject is Cancel,70,0,
24754,28/5/2018 11:37:33 AM,2,Button Change: CFM Teaching status is to OFF,1806,0,
24755,28/5/2018 11:43:52 AM,3,Error Message: Abnormal feed deflection is Occurred,32,1,
24756,28/5/2018 11:43:56 AM,3,Error Message: Abnormal feed deflection is Cancel,32,0,
24757,28/5/2018 11:43:59 AM,3,Error Message: Stop before the waster eject is Occurred,70,1,
24758,28/5/2018 11:44:00 AM,3,Error Message: Stop before the waster eject is Cancel,70,0,
24759,28/5/2018 11:55:05 AM,10,Bank Load: Bank change into 1197,1197,,
24760,28/5/2018 11:55:05 AM,1,Work Data Change: Wire Feed Speed 1 is from 4.0 to 3.0,2564,4,3
24761,28/5/2018 11:55:05 AM,1,Work Data Change: Wire Feed Speed 2 is from 4.0 to 3.0,2565,4,3
24762,28/5/2018 11:55:05 AM,1,Work Data Change: Wire Length Correction 2 is from 1.3 to 0.0,2562,1.3,0
24763,28/5/2018 11:55:05 AM,1,Work Data Change: Wire Feed Speed 3 is from 3.0 to 4.0,2566,3,4
24764,28/5/2018 11:55:05 AM,1,Work Data Change: Wire Length Correction 3 is from 0.0 to 1.3,2563,0,1.3
24765,28/5/2018 11:55:05 AM,2,Button Change: Crimp 1 Switch is to OFF,1281,0,
24766,28/5/2018 11:55:05 AM,1,Work Data Change: Wire Length is from 240 to 1020,257,240,1020
24767,28/5/2018 11:55:05 AM,2,Button Change: Detection status of crimp error 1 is to OFF,2575,0,
24768,28/5/2018 11:55:05 AM,2,Button Change: Detection status of no terminal 1 is to OFF,2577,0,
24769,28/5/2018 11:55:05 AM,2,Button Change: Detection status of terminal overload 1 is to OFF,2579,0,
24770,28/5/2018 11:55:05 AM,1,Work Data Change: Strip Length 2 is from 9.5 to 3.7,769,9.5,3.7
24771,28/5/2018 11:55:05 AM,1,Work Data Change: Crimp Height 1 is from 0.38 to 0.36,1026,0.38,0.36
24772,28/5/2018 11:55:05 AM,1,Work Data Change: Crimp Position 1 is from 10.4 to 10.3,1025,10.4,10.3
24773,28/5/2018 11:55:06 AM,1,Work Data Change: Wire Feed Speed 3 is from 4.0 to 3.0,2566,4,3
24774,28/5/2018 11:55:06 AM,1,Work Data Change: Wire Length Correction 3 is from 1.3 to 0.0,2563,1.3,0
24775,28/5/2018 11:55:30 AM,2,Button Change: NORMAL is to OFF,257,0,
24776,28/5/2018 11:55:30 AM,2,Button Change: TEST is to ON,259,1,
24777,28/5/2018 11:55:30 AM,2,Button Change: Crimp 1 Switch is to ON,1281,1,
24778,28/5/2018 11:55:30 AM,2,Button Change: NORMAL is to ON,257,1,
24779,28/5/2018 11:55:30 AM,2,Button Change: TEST is to OFF,259,0,
24780,28/5/2018 11:55:30 AM,2,Button Change: Detection status of crimp error 1 is to ON,2575,1,
24781,28/5/2018 11:55:30 AM,2,Button Change: Detection status of no terminal 1 is to ON,2577,1,
24782,28/5/2018 11:55:30 AM,2,Button Change: Detection status of terminal overload 1 is to ON,2579,1,
24783,28/5/2018 11:55:31 AM,2,Button Change: NORMAL is to OFF,257,0,
24784,28/5/2018 11:55:31 AM,2,Button Change: SAMPLE is to ON,261,1,
24785,28/5/2018 11:55:42 AM,1,Work Data Change: Strip Length 2 is from 3.7 to 3.5,769,3.7,3.5
24786,28/5/2018 11:55:52 AM,2,Button Change: NORMAL is to ON,257,1,
24787,28/5/2018 11:55:52 AM,2,Button Change: SAMPLE is to OFF,261,0,
24788,28/5/2018 11:55:52 AM,2,Button Change: NORMAL is to OFF,257,0,
24789,28/5/2018 11:55:52 AM,2,Button Change: SAMPLE is to ON,261,1,
24790,28/5/2018 11:56:16 AM,1,Work Data Change: Crimp Height 1 is from 0.36 to 0.38,1026,0.36,0.38
24791,28/5/2018 11:56:20 AM,2,Button Change: CFM Teaching status is to ON,1806,1,
24792,28/5/2018 11:56:26 AM,2,Button Change: NORMAL is to ON,257,1,
24793,28/5/2018 11:56:26 AM,2,Button Change: SAMPLE is to OFF,261,0,
24794,28/5/2018 11:56:34 AM,2,Button Change: CFM Teaching status is to OFF,1806,0,
24795,28/5/2018 12:09:50 PM,10,Bank Load: Bank change into 1718,1718,,
24796,28/5/2018 12:09:50 PM,1,Work Data Change: Wire Feed Speed 1 is from 3.0 to 5.0,2564,3,5
24797,28/5/2018 12:09:50 PM,1,Work Data Change: Wire Feed Speed 2 is from 3.0 to 5.0,2565,3,5
24798,28/5/2018 12:09:50 PM,2,Button Change: Crimp 1 Switch is to OFF,1281,0,
24799,28/5/2018 12:09:50 PM,1,Work Data Change: Wire Length is from 1020 to 1205,257,1020,1205
24800,28/5/2018 12:09:50 PM,1,Work Data Change: Strip Depth (Open length) is from 0.50 to 0.45,515,0.5,0.45
24801,28/5/2018 12:09:50 PM,1,Work Data Change: Strip Length 1 is from 4.4 to 4.5,513,4.4,4.5
24802,28/5/2018 12:09:50 PM,2,Button Change: Detection status of crimp error 1 is to OFF,2575,0,
24803,28/5/2018 12:09:50 PM,2,Button Change: Detection status of no terminal 1 is to OFF,2577,0,
24804,28/5/2018 12:09:50 PM,2,Button Change: Detection status of terminal overload 1 is to OFF,2579,0,
24805,28/5/2018 12:09:50 PM,1,Work Data Change: Strip Length 2 is from 3.5 to 4.0,769,3.5,4
24806,28/5/2018 12:09:50 PM,1,Work Data Change: Wire Feed Speed 3 is from 3.0 to 5.0,2566,3,5
24807,28/5/2018 12:09:50 PM,1,Work Data Change: Crimp Height 1 is from 0.38 to 0.37,1026,0.38,0.37
24808,28/5/2018 12:10:25 PM,1,Work Data Change: Wire Length is from 1205 to 1055,257,1205,1055
24809,28/5/2018 12:10:25 PM,1,Work Data Change: Strip Length 2 is from 4.0 to 4.2,769,4,4.2
24810,28/5/2018 12:11:07 PM,1,Work Data Change: Strip Length 2 is from 4.2 to 3.5,769,4.2,3.5
24811,28/5/2018 12:11:11 PM,2,Button Change: NORMAL is to OFF,257,0,
24812,28/5/2018 12:11:11 PM,2,Button Change: SAMPLE is to ON,261,1,
24813,28/5/2018 12:11:17 PM,2,Button Change: Crimp 1 Switch is to ON,1281,1,
24814,28/5/2018 12:11:17 PM,2,Button Change: NORMAL is to ON,257,1,
24815,28/5/2018 12:11:17 PM,2,Button Change: SAMPLE is to OFF,261,0,
24816,28/5/2018 12:11:17 PM,2,Button Change: Detection status of crimp error 1 is to ON,2575,1,
24817,28/5/2018 12:11:17 PM,2,Button Change: Detection status of no terminal 1 is to ON,2577,1,
24818,28/5/2018 12:11:17 PM,2,Button Change: Detection status of terminal overload 1 is to ON,2579,1,
24819,28/5/2018 12:11:17 PM,2,Button Change: NORMAL is to OFF,257,0,
24820,28/5/2018 12:11:17 PM,2,Button Change: SAMPLE is to ON,261,1,
24821,28/5/2018 12:11:37 PM,1,Work Data Change: Crimp Height 1 is from 0.37 to 0.38,1026,0.37,0.38
24822,28/5/2018 12:11:55 PM,2,Button Change: CFM Teaching status is to ON,1806,1,
24823,28/5/2018 12:11:57 PM,2,Button Change: NORMAL is to ON,257,1,
24824,28/5/2018 12:11:57 PM,2,Button Change: SAMPLE is to OFF,261,0,
24825,28/5/2018 12:12:00 PM,3,Error Message: Wire joint is Occurred,28,1,
24826,28/5/2018 12:12:01 PM,3,Error Message: Wire joint is Cancel,28,0,
24827,28/5/2018 12:12:07 PM,2,Button Change: NORMAL is to OFF,257,0,
24828,28/5/2018 12:12:07 PM,2,Button Change: SAMPLE is to ON,261,1,
24829,28/5/2018 12:12:09 PM,3,Error Message: Stop before the waster eject is Occurred,70,1,
24830,28/5/2018 12:12:09 PM,3,Error Message: Stop before the waster eject is Cancel,70,0,
24831,28/5/2018 12:12:12 PM,2,Button Change: NORMAL is to ON,257,1,
24832,28/5/2018 12:12:12 PM,2,Button Change: SAMPLE is to OFF,261,0,
24833,28/5/2018 12:12:16 PM,2,Button Change: CFM Teaching status is to OFF,1806,0,
24834,28/5/2018 12:14:26 PM,1,Work Data Change: Strip Length 1 is from 4.5 to 4.3,513,4.5,4.3
24835,28/5/2018 12:16:57 PM,3,Error Message: Wire joint is Occurred,28,1,
24836,28/5/2018 12:16:57 PM,3,Error Message: Wire joint is Cancel,28,0,
24837,28/5/2018 12:17:01 PM,3,Error Message: Stop before the waster eject is Occurred,70,1,
24838,28/5/2018 12:17:01 PM,3,Error Message: Stop before the waster eject is Cancel,70,0,
24839,28/5/2018 12:23:12 PM,3,Error Message: Wire joint is Occurred,28,1,
24840,28/5/2018 12:23:12 PM,3,Error Message: Wire joint is Cancel,28,0,
24841,28/5/2018 12:23:16 PM,3,Error Message: Stop before the waster eject is Occurred,70,1,
24842,28/5/2018 12:23:17 PM,3,Error Message: Stop before the waster eject is Cancel,70,0,
24843,28/5/2018 12:23:21 PM,3,Error Message: Abnormal feed deflection is Occurred,32,1,
24844,28/5/2018 12:23:22 PM,3,Error Message: Abnormal feed deflection is Cancel,32,0,
24845,28/5/2018 12:23:26 PM,3,Error Message: Stop before the waster eject is Occurred,70,1,
24846,28/5/2018 12:23:26 PM,3,Error Message: Stop before the waster eject is Cancel,70,0,
24847,28/5/2018 12:23:30 PM,3,Error Message: Abnormal feed deflection is Occurred,32,1,
24848,28/5/2018 12:23:31 PM,3,Error Message: Abnormal feed deflection is Cancel,32,0,
24849,28/5/2018 12:23:34 PM,3,Error Message: Stop before the waster eject is Occurred,70,1,
24850,28/5/2018 12:23:35 PM,3,Error Message: Stop before the waster eject is Cancel,70,0,
24851,28/5/2018 12:28:04 PM,10,Bank Load: Bank change into 1619,1619,,
24852,28/5/2018 12:28:04 PM,1,Work Data Change: Wire Feed Speed 1 is from 5.0 to 3.0,2564,5,3
24853,28/5/2018 12:28:04 PM,1,Work Data Change: Wire Feed Speed 2 is from 5.0 to 3.0,2565,5,3
24854,28/5/2018 12:28:04 PM,1,Work Data Change: Wire Length Correction 2 is from 0.0 to 0.9,2562,0,0.9
24855,28/5/2018 12:28:04 PM,2,Button Change: Crimp 1 Switch is to OFF,1281,0,
24856,28/5/2018 12:28:04 PM,2,Button Change: Crimp 2 is to ON,1026,1,
24857,28/5/2018 12:28:04 PM,2,Button Change: Seal 2 is to ON,1027,1,
24858,28/5/2018 12:28:04 PM,2,Button Change: Detection status of crimp error 1 is to OFF,2575,0,
24859,28/5/2018 12:28:04 PM,2,Button Change: Detection status of no terminal 1 is to OFF,2577,0,
24860,28/5/2018 12:28:04 PM,2,Button Change: Detection status of terminal overload 1 is to OFF,2579,0,
24861,28/5/2018 12:28:04 PM,2,Button Change: Detection status of no seal 2 is to ON,2582,1,
24862,28/5/2018 12:28:04 PM,2,Button Change: Detection status of seal insert error 2 is to ON,2584,1,
24863,28/5/2018 12:28:04 PM,1,Work Data Change: Wire Length is from 1055 to 1187,257,1055,1187
24864,28/5/2018 12:28:04 PM,1,Work Data Change: Strip Length 1 is from 4.3 to 4.4,513,4.3,4.4
24865,28/5/2018 12:28:04 PM,1,Work Data Change: Crimp Position 1 is from 10.3 to 10.4,1025,10.3,10.4
24866,28/5/2018 12:28:04 PM,1,Work Data Change: Strip Length 2 is from 3.5 to 2.9,769,3.5,2.9
24867,28/5/2018 12:28:04 PM,1,Work Data Change: Crimp Height 1 is from 0.38 to 0.36,1026,0.38,0.36
24868,28/5/2018 12:28:04 PM,1,Work Data Change: Crimp Side Pos 1 is from 0.0 to -2.0,1027,0,-2
