Date,Unknown,Message,Code,Parameter_from,Parameter_to
29/5/2018 11:52:15 PM,2,Button Change: NORMAL is to OFF,257,0,
29/5/2018 11:52:15 PM,2,Button Change: SAMPLE is to ON,261,1,
29/5/2018 11:52:17 PM,3,Error Message: Stop before the waster eject is Occurred,70,1,
29/5/2018 11:52:18 PM,3,Error Message: Stop before the waster eject is Cancel,70,0,
29/5/2018 11:52:25 PM,2,Button Change: NORMAL is to ON,257,1,
29/5/2018 11:52:25 PM,2,Button Change: SAMPLE is to OFF,261,0,
29/5/2018 11:56:31 PM,3,Error Message: Feed roller is opened is Occurred,114,1,
29/5/2018 11:56:31 PM,2,Button Change: Wire Loaded is to OFF,1815,0,
29/5/2018 11:58:10 PM,3,Error Message: Feed roller is opened is Cancel,114,0,
29/5/2018 11:58:10 PM,2,Button Change: Wire Loaded is to ON,1815,1,
29/5/2018 11:59:10 PM,1,Work Data Change: Wire Length is from 2025 to 2095,257,2025,2095
29/5/2018 11:59:14 PM,2,Button Change: NORMAL is to OFF,257,0,
29/5/2018 11:59:14 PM,2,Button Change: SAMPLE is to ON,261,1,
29/5/2018 11:59:17 PM,3,Error Message: Stop before the waster eject is Occurred,70,1,
29/5/2018 11:59:17 PM,3,Error Message: Stop before the waster eject is Cancel,70,0,
29/5/2018 11:59:25 PM,2,Button Change: NORMAL is to ON,257,1,
29/5/2018 11:59:25 PM,2,Button Change: SAMPLE is to OFF,261,0,
30/5/2018 12:03:12 AM,2,Button Change: Wire Loaded is to OFF,1815,0,
30/5/2018 12:03:12 AM,3,Error Message: Feed roller is opened is Occurred,114,1,
30/5/2018 12:05:40 AM,2,Button Change: Wire Loaded is to ON,1815,1,
30/5/2018 12:05:40 AM,3,Error Message: Feed roller is opened is Cancel,114,0,
30/5/2018 12:05:41 AM,1,Work Data Change: Wire Length is from 2095 to 2145,257,2095,2145
30/5/2018 12:05:42 AM,1,Work Data Change: Strip Length 1 is from 3.4 to 10.0,513,3.4,10
30/5/2018 12:05:48 AM,1,Work Data Change: Strip Length 1 is from 10.0 to 9.2,513,10,9.2
30/5/2018 12:05:54 AM,2,Button Change: NORMAL is to OFF,257,0,
30/5/2018 12:05:54 AM,2,Button Change: SAMPLE is to ON,261,1,
30/5/2018 12:05:57 AM,3,Error Message: Stop before the waster eject is Occurred,70,1,
30/5/2018 12:05:57 AM,3,Error Message: Stop before the waster eject is Cancel,70,0,
30/5/2018 12:06:08 AM,2,Button Change: NORMAL is to ON,257,1,
30/5/2018 12:06:08 AM,2,Button Change: SAMPLE is to OFF,261,0,
30/5/2018 12:09:58 AM,2,Button Change: Wire Loaded is to OFF,1815,0,
30/5/2018 12:09:58 AM,3,Error Message: Feed roller is opened is Occurred,114,1,
30/5/2018 12:13:29 AM,2,Button Change: Wire Loaded is to ON,1815,1,
30/5/2018 12:13:29 AM,3,Error Message: Feed roller is opened is Cancel,114,0,
30/5/2018 12:14:47 AM,1,Work Data Change: Wire Length is from 2145 to 970,257,2145,970
30/5/2018 12:14:47 AM,1,Work Data Change: Strip Length 1 is from 9.2 to 4.0,513,9.2,4
30/5/2018 12:14:52 AM,1,Work Data Change: Strip Length 1 is from 4.0 to 3.4,513,4,3.4
30/5/2018 12:14:55 AM,2,Button Change: NORMAL is to OFF,257,0,
30/5/2018 12:14:55 AM,2,Button Change: SAMPLE is to ON,261,1,
30/5/2018 12:14:58 AM,3,Error Message: Stop before the waster eject is Occurred,70,1,
30/5/2018 12:14:59 AM,3,Error Message: Stop before the waster eject is Cancel,70,0,
30/5/2018 12:15:01 AM,3,Error Message: Stop before the waster eject is Occurred,70,1,
30/5/2018 12:15:01 AM,3,Error Message: Defect detection: Side2 miss-crimp (CFM) is Occurred,82,1,
30/5/2018 12:15:03 AM,3,Error Message: Stop before the waster eject is Cancel,70,0,
30/5/2018 12:15:03 AM,3,Error Message: Defect detection: Side2 miss-crimp (CFM) is Cancel,82,0,
30/5/2018 12:15:15 AM,2,Button Change: NORMAL is to ON,257,1,
30/5/2018 12:15:15 AM,2,Button Change: SAMPLE is to OFF,261,0,
30/5/2018 12:15:17 AM,3,Error Message: Defect detection: Side1 miss-strip is Occurred,41,1,
30/5/2018 12:15:19 AM,3,Error Message: Defect detection: Side1 miss-strip is Cancel,41,0,
30/5/2018 12:15:22 AM,2,Button Change: Strip teaching status 1 is to ON,2053,1,
30/5/2018 12:15:24 AM,2,Button Change: Strip teaching status 1 is to OFF,2053,0,
30/5/2018 12:15:24 AM,3,Error Message: Stop before the waster eject is Occurred,70,1,
30/5/2018 12:15:25 AM,3,Error Message: Stop before the waster eject is Cancel,70,0,
30/5/2018 12:15:27 AM,3,Error Message: Eject the teaching wire. is Occurred,80,1,
30/5/2018 12:15:27 AM,3,Error Message: Eject the teaching wire. is Cancel,80,0,
30/5/2018 12:15:31 AM,3,Error Message: Stop before the waster eject is Occurred,70,1,
30/5/2018 12:15:31 AM,3,Error Message: Defect detection: Side2 miss-crimp (CFM) is Occurred,82,1,
30/5/2018 12:15:33 AM,3,Error Message: Stop before the waster eject is Cancel,70,0,
30/5/2018 12:15:33 AM,3,Error Message: Defect detection: Side2 miss-crimp (CFM) is Cancel,82,0,
30/5/2018 12:15:38 AM,2,Button Change: CFM Teaching status is to ON,1806,1,
30/5/2018 12:15:46 AM,2,Button Change: CFM Teaching status is to OFF,1806,0,
30/5/2018 12:16:47 AM,3,Error Message: Defect detection: Side1 miss-strip is Occurred,41,1,
30/5/2018 12:16:49 AM,3,Error Message: Defect detection: Side1 miss-strip is Cancel,41,0,
30/5/2018 12:16:52 AM,3,Error Message: Stop before the waster eject is Occurred,70,1,
30/5/2018 12:16:53 AM,3,Error Message: Stop before the waster eject is Cancel,70,0,
30/5/2018 12:18:01 AM,3,Error Message: Feed roller is opened is Occurred,114,1,
30/5/2018 12:18:01 AM,2,Button Change: Wire Loaded is to OFF,1815,0,
30/5/2018 12:19:57 AM,2,Button Change: Wire Loaded is to ON,1815,1,
30/5/2018 12:19:57 AM,3,Error Message: Feed roller is opened is Cancel,114,0,
30/5/2018 12:20:30 AM,10,Bank Load: Bank change into 1484,1484,,
30/5/2018 12:20:30 AM,2,Button Change: Crimp 2 Switch is to OFF,1282,0,
30/5/2018 12:20:30 AM,2,Button Change: Detection status of crimp error 2 is to OFF,2576,0,
30/5/2018 12:20:30 AM,2,Button Change: Detection status of no terminal 2 is to OFF,2578,0,
30/5/2018 12:20:30 AM,2,Button Change: Detection status of terminal overload 2 is to OFF,2580,0,
30/5/2018 12:20:30 AM,1,Work Data Change: Wire Length is from 970 to 2565,257,970,2565
30/5/2018 12:20:30 AM,1,Work Data Change: Strip Depth (Open length) is from 0.35 to 0.55,515,0.35,0.55
30/5/2018 12:20:30 AM,1,Work Data Change: Strip Length 1 is from 3.4 to 2.5,513,3.4,2.5
30/5/2018 12:20:30 AM,1,Work Data Change: Crimp Position 2 is from 10.7 to 10.8,1281,10.7,10.8
30/5/2018 12:20:30 AM,1,Work Data Change: Wire Feed Speed 3 is from 3.0 to 5.0,2566,3,5
30/5/2018 12:20:30 AM,1,Work Data Change: Crimp Height 2 is from 0.90 to 0.89,1282,0.9,0.89
30/5/2018 12:20:30 AM,1,Work Data Change: Wire Length Correction 3 is from 0.5 to 0.9,2563,0.5,0.9
30/5/2018 12:21:39 AM,1,Work Data Change: Wire Length is from 2565 to 1005,257,2565,1005
30/5/2018 12:21:40 AM,1,Work Data Change: Strip Length 1 is from 2.5 to 4.0,513,2.5,4
30/5/2018 12:21:47 AM,1,Work Data Change: Strip Length 1 is from 4.0 to 3.4,513,4,3.4
30/5/2018 12:21:50 AM,2,Button Change: NORMAL is to OFF,257,0,
30/5/2018 12:21:50 AM,2,Button Change: SAMPLE is to ON,261,1,
30/5/2018 12:21:53 AM,2,Button Change: CFM Teaching status is to ON,1806,1,
30/5/2018 12:21:57 AM,3,Error Message: Defect detection: Side1 miss-strip is Occurred,41,1,
30/5/2018 12:21:57 AM,3,Error Message: Stop before the waster eject is Occurred,70,1,
30/5/2018 12:21:58 AM,3,Error Message: Defect detection: Side1 miss-strip is Cancel,41,0,
30/5/2018 12:21:58 AM,3,Error Message: Stop before the waster eject is Cancel,70,0,
30/5/2018 12:21:59 AM,3,Error Message: Stop before the waster eject is Occurred,70,1,
30/5/2018 12:22:01 AM,3,Error Message: Stop before the waster eject is Cancel,70,0,
30/5/2018 12:22:05 AM,2,Button Change: CFM Teaching status is to OFF,1806,0,
30/5/2018 12:22:06 AM,2,Button Change: CFM Teaching status is to ON,1806,1,
30/5/2018 12:22:09 AM,2,Button Change: Strip teaching status 1 is to ON,2053,1,
30/5/2018 12:22:09 AM,2,Button Change: Strip teaching status 2 is to ON,2055,1,
30/5/2018 12:22:11 AM,3,Error Message: Eject the teaching wire. is Occurred,80,1,
30/5/2018 12:22:11 AM,2,Button Change: Strip teaching status 2 is to OFF,2055,0,
30/5/2018 12:22:12 AM,3,Error Message: Eject the teaching wire. is Cancel,80,0,
30/5/2018 12:22:14 AM,2,Button Change: Strip teaching status 1 is to OFF,2053,0,
30/5/2018 12:22:15 AM,3,Error Message: Eject the teaching wire. is Occurred,80,1,
30/5/2018 12:22:16 AM,3,Error Message: Eject the teaching wire. is Cancel,80,0,
30/5/2018 12:22:20 AM,2,Button Change: Crimp 2 Switch is to ON,1282,1,
30/5/2018 12:22:20 AM,2,Button Change: Detection status of crimp error 2 is to ON,2576,1,
30/5/2018 12:22:20 AM,2,Button Change: Detection status of no terminal 2 is to ON,2578,1,
30/5/2018 12:22:20 AM,2,Button Change: Detection status of terminal overload 2 is to ON,2580,1,
30/5/2018 12:29:30 AM,1,Work Data Change: Crimp Height 2 is from 0.89 to 0.86,1282,0.89,0.86
30/5/2018 12:29:55 AM,1,Work Data Change: Strip Length 1 is from 3.4 to 3.2,513,3.4,3.2
30/5/2018 12:29:59 AM,2,Button Change: NORMAL is to ON,257,1,
30/5/2018 12:29:59 AM,2,Button Change: SAMPLE is to OFF,261,0,
30/5/2018 12:30:04 AM,2,Button Change: CFM Teaching status is to OFF,1806,0,
30/5/2018 12:30:08 AM,3,Error Message: Stop before the waster eject is Occurred,70,1,
30/5/2018 12:30:08 AM,3,Error Message: Defect detection: Side2 miss-crimp (CFM) is Occurred,82,1,
30/5/2018 12:30:09 AM,3,Error Message: Stop before the waster eject is Cancel,70,0,
30/5/2018 12:30:09 AM,3,Error Message: Defect detection: Side2 miss-crimp (CFM) is Cancel,82,0,
30/5/2018 12:30:13 AM,1,Work Data Change: Wire Feed Speed 3 is from 5.0 to 3.5,2566,5,3.5
30/5/2018 12:30:17 AM,3,Error Message: Stop before the waster eject is Occurred,70,1,
30/5/2018 12:30:17 AM,3,Error Message: Defect detection: Side2 miss-crimp (CFM) is Occurred,82,1,
30/5/2018 12:30:22 AM,3,Error Message: Stop before the waster eject is Cancel,70,0,
30/5/2018 12:30:22 AM,3,Error Message: Defect detection: Side2 miss-crimp (CFM) is Cancel,82,0,
30/5/2018 12:30:27 AM,2,Button Change: CFM Teaching status is to ON,1806,1,
30/5/2018 12:30:30 AM,3,Error Message: Stop before the waster eject is Occurred,70,1,
30/5/2018 12:30:30 AM,3,Error Message: Defect detection: Side2 miss-crimp (CFM) is Occurred,82,1,
30/5/2018 12:30:31 AM,3,Error Message: Stop before the waster eject is Cancel,70,0,
30/5/2018 12:30:31 AM,3,Error Message: Defect detection: Side2 miss-crimp (CFM) is Cancel,82,0,
30/5/2018 12:30:47 AM,2,Button Change: CFM Teaching status is to OFF,1806,0,
30/5/2018 12:31:10 AM,3,Error Message: Stop before the waster eject is Occurred,70,1,
30/5/2018 12:31:10 AM,3,Error Message: Defect detection: Side2 miss-crimp (CFM) is Occurred,82,1,
30/5/2018 12:31:20 AM,3,Error Message: Stop before the waster eject is Cancel,70,0,
30/5/2018 12:31:20 AM,3,Error Message: Defect detection: Side2 miss-crimp (CFM) is Cancel,82,0,
30/5/2018 12:32:14 AM,3,Error Message: Return the ejector unit is Occurred,85,1,
30/5/2018 12:32:16 AM,3,Error Message: Return the ejector unit is Cancel,85,0,
30/5/2018 12:32:35 AM,1,Work Data Change: Crimp Position 2 is from 10.8 to 10.7,1281,10.8,10.7
30/5/2018 12:36:54 AM,1,Work Data Change: Wire Feed Speed 3 is from 3.5 to 3.0,2566,3.5,3
30/5/2018 12:42:44 AM,3,Error Message: Feed roller is opened is Occurred,114,1,
30/5/2018 12:42:44 AM,2,Button Change: Wire Loaded is to OFF,1815,0,
30/5/2018 12:44:21 AM,3,Error Message: Feed roller is opened is Cancel,114,0,
30/5/2018 12:44:22 AM,2,Button Change: Wire Loaded is to ON,1815,1,
30/5/2018 12:45:19 AM,1,Work Data Change: Wire Length is from 1005 to 1020,257,1005,1020
30/5/2018 12:45:21 AM,2,Button Change: NORMAL is to OFF,257,0,
30/5/2018 12:45:21 AM,2,Button Change: SAMPLE is to ON,261,1,
30/5/2018 12:45:25 AM,3,Error Message: Stop before the waster eject is Occurred,70,1,
30/5/2018 12:45:25 AM,3,Error Message: Stop before the waster eject is Cancel,70,0,
30/5/2018 12:45:34 AM,2,Button Change: NORMAL is to ON,257,1,
30/5/2018 12:45:34 AM,2,Button Change: SAMPLE is to OFF,261,0,
30/5/2018 12:45:41 AM,3,Error Message: Defect detection: Side1 miss-strip is Occurred,41,1,
30/5/2018 12:45:46 AM,2,Button Change: Strip teaching status 1 is to ON,2053,1,
30/5/2018 12:45:46 AM,3,Error Message: Defect detection: Side1 miss-strip is Cancel,41,0,
30/5/2018 12:45:48 AM,3,Error Message: Stop before the waster eject is Occurred,70,1,
30/5/2018 12:45:48 AM,2,Button Change: Strip teaching status 1 is to OFF,2053,0,
30/5/2018 12:45:50 AM,3,Error Message: Stop before the waster eject is Cancel,70,0,
30/5/2018 12:45:51 AM,3,Error Message: Eject the teaching wire. is Occurred,80,1,
30/5/2018 12:45:52 AM,3,Error Message: Eject the teaching wire. is Cancel,80,0,
30/5/2018 1:07:38 AM,3,Error Message: Feed roller is opened is Occurred,114,1,
30/5/2018 1:07:38 AM,2,Button Change: Wire Loaded is to OFF,1815,0,
30/5/2018 1:08:57 AM,10,Bank Load: Bank change into 1524,1524,,
30/5/2018 1:08:57 AM,1,Work Data Change: Wire Length Correction 2 is from 0.0 to 0.9,2562,0,0.9
30/5/2018 1:08:57 AM,1,Work Data Change: Wire Length Correction 3 is from 0.9 to 0.0,2563,0.9,0
30/5/2018 1:08:57 AM,2,Button Change: Crimp 2 Switch is to OFF,1282,0,
30/5/2018 1:08:57 AM,2,Button Change: Crimp 2 is to OFF,1026,0,
30/5/2018 1:08:57 AM,2,Button Change: Detection status of crimp error 2 is to OFF,2576,0,
30/5/2018 1:08:57 AM,2,Button Change: Detection status of no terminal 2 is to OFF,2578,0,
30/5/2018 1:08:57 AM,2,Button Change: Detection status of terminal overload 2 is to OFF,2580,0,
30/5/2018 1:08:58 AM,1,Work Data Change: Wire Length is from 1020 to 300,257,1020,300
30/5/2018 1:08:58 AM,1,Work Data Change: Strip Depth (Open length) is from 0.55 to 0.35,515,0.55,0.35
30/5/2018 1:08:58 AM,1,Work Data Change: Strip Length 1 is from 3.2 to 2.3,513,3.2,2.3
30/5/2018 1:08:58 AM,1,Work Data Change: Strip Length 2 is from 3.9 to 4.0,769,3.9,4
30/5/2018 1:08:58 AM,1,Work Data Change: Crimp Position 2 is from 10.7 to 10.0,1281,10.7,10
30/5/2018 1:08:58 AM,1,Work Data Change: Crimp Height 2 is from 0.86 to 1.50,1282,0.86,1.5
30/5/2018 1:08:58 AM,1,Work Data Change: Wire Length Correction 2 is from 0.9 to 0.0,2562,0.9,0
30/5/2018 1:09:26 AM,3,Error Message: Feed roller is opened is Cancel,114,0,
30/5/2018 1:09:26 AM,2,Button Change: Wire Loaded is to ON,1815,1,
30/5/2018 1:10:38 AM,10,Bank Load: Bank change into 1523,1523,,
30/5/2018 1:10:38 AM,2,Button Change: Crimp 1 is to ON,770,1,
30/5/2018 1:10:38 AM,2,Button Change: Crimp 2 is to ON,1026,1,
30/5/2018 1:10:38 AM,1,Work Data Change: Wire Length is from 300 to 2565,257,300,2565
30/5/2018 1:10:38 AM,1,Work Data Change: Strip Depth (Open length) is from 0.35 to 0.55,515,0.35,0.55
30/5/2018 1:10:38 AM,1,Work Data Change: Strip Length 1 is from 2.3 to 2.8,513,2.3,2.8
30/5/2018 1:10:38 AM,1,Work Data Change: Strip Length 2 is from 4.0 to 3.3,769,4,3.3
30/5/2018 1:10:38 AM,1,Work Data Change: Crimp Position 1 is from 10.0 to 10.7,1025,10,10.7
30/5/2018 1:10:38 AM,1,Work Data Change: Crimp Height 1 is from 1.50 to 0.58,1026,1.5,0.58
30/5/2018 1:10:38 AM,1,Work Data Change: Crimp Height 2 is from 1.50 to 0.94,1282,1.5,0.94
30/5/2018 1:10:38 AM,1,Work Data Change: Crimp Position 2 is from 10.0 to 9.5,1281,10,9.5
30/5/2018 1:10:38 AM,1,Work Data Change: Wire Length Correction 3 is from 0.0 to 0.6,2563,0,0.6
30/5/2018 1:10:39 AM,2,Button Change: Crimp 1 Switch is to ON,1281,1,
30/5/2018 1:10:39 AM,2,Button Change: Detection status of crimp error 1 is to ON,2575,1,
30/5/2018 1:10:39 AM,2,Button Change: Detection status of no terminal 1 is to ON,2577,1,
30/5/2018 1:10:39 AM,2,Button Change: Detection status of terminal overload 1 is to ON,2579,1,
30/5/2018 1:10:41 AM,2,Button Change: Crimp 2 Switch is to ON,1282,1,
30/5/2018 1:10:41 AM,2,Button Change: Detection status of crimp error 2 is to ON,2576,1,
30/5/2018 1:10:41 AM,2,Button Change: Detection status of no terminal 2 is to ON,2578,1,
30/5/2018 1:10:41 AM,2,Button Change: Detection status of terminal overload 2 is to ON,2580,1,
30/5/2018 1:11:01 AM,1,Work Data Change: Wire Length is from 2565 to 2415,257,2565,2415
30/5/2018 1:11:03 AM,2,Button Change: NORMAL is to OFF,257,0,
30/5/2018 1:11:03 AM,2,Button Change: SAMPLE is to ON,261,1,
30/5/2018 1:11:06 AM,2,Button Change: CFM Teaching status is to ON,1806,1,
30/5/2018 1:11:15 AM,1,Work Data Change: Strip Length 1 is from 2.8 to 2.5,513,2.8,2.5
30/5/2018 1:11:22 AM,1,Work Data Change: Crimp Position 2 is from 9.5 to 10.7,1281,9.5,10.7
30/5/2018 1:11:27 AM,1,Work Data Change: Strip Length 2 is from 3.3 to 3.9,769,3.3,3.9
30/5/2018 1:11:35 AM,2,Button Change: Strip teaching status 1 is to ON,2053,1,
30/5/2018 1:11:36 AM,2,Button Change: Strip teaching status 2 is to ON,2055,1,
30/5/2018 1:11:38 AM,2,Button Change: Strip teaching status 2 is to OFF,2055,0,
30/5/2018 1:11:38 AM,3,Error Message: Eject the teaching wire. is Occurred,80,1,
30/5/2018 1:11:38 AM,2,Button Change: Strip teaching status 1 is to OFF,2053,0,
30/5/2018 1:11:39 AM,3,Error Message: Eject the teaching wire. is Cancel,80,0,
30/5/2018 1:11:41 AM,3,Error Message: Eject the teaching wire. is Occurred,80,1,
30/5/2018 1:11:41 AM,3,Error Message: Eject the teaching wire. is Cancel,80,0,
30/5/2018 1:12:05 AM,1,Work Data Change: Crimp Height 1 is from 0.58 to 0.55,1026,0.58,0.55
30/5/2018 1:12:09 AM,1,Work Data Change: Crimp Position 1 is from 10.7 to 10.4,1025,10.7,10.4
30/5/2018 1:12:22 AM,1,Work Data Change: Crimp Height 2 is from 0.94 to 0.87,1282,0.94,0.87
30/5/2018 1:12:55 AM,1,Work Data Change: Strip Length 1 is from 2.5 to 2.3,513,2.5,2.3
30/5/2018 1:13:01 AM,1,Work Data Change: Crimp Position 1 is from 10.4 to 10.2,1025,10.4,10.2
30/5/2018 1:13:06 AM,2,Button Change: NORMAL is to ON,257,1,
30/5/2018 1:13:06 AM,2,Button Change: SAMPLE is to OFF,261,0,
30/5/2018 1:13:07 AM,2,Button Change: NORMAL is to OFF,257,0,
30/5/2018 1:13:07 AM,2,Button Change: SAMPLE is to ON,261,1,
30/5/2018 1:13:18 AM,2,Button Change: NORMAL is to ON,257,1,
30/5/2018 1:13:18 AM,2,Button Change: SAMPLE is to OFF,261,0,
30/5/2018 1:13:22 AM,2,Button Change: CFM Teaching status is to OFF,1806,0,
30/5/2018 1:25:39 AM,3,Error Message: Feed roller is opened is Occurred,114,1,
30/5/2018 1:25:39 AM,2,Button Change: Wire Loaded is to OFF,1815,0,
30/5/2018 1:27:26 AM,3,Error Message: Feed roller is opened is Cancel,114,0,
30/5/2018 1:27:26 AM,2,Button Change: Wire Loaded is to ON,1815,1,
30/5/2018 1:28:20 AM,1,Work Data Change: Wire Length is from 2415 to 2460,257,2415,2460
30/5/2018 1:28:23 AM,2,Button Change: NORMAL is to OFF,257,0,
30/5/2018 1:28:23 AM,2,Button Change: SAMPLE is to ON,261,1,
30/5/2018 1:28:25 AM,3,Error Message: Stop before the waster eject is Occurred,70,1,
30/5/2018 1:28:26 AM,3,Error Message: Stop before the waster eject is Cancel,70,0,
30/5/2018 1:28:34 AM,2,Button Change: NORMAL is to ON,257,1,
30/5/2018 1:28:34 AM,2,Button Change: SAMPLE is to OFF,261,0,
30/5/2018 1:41:07 AM,3,Error Message: Feed roller is opened is Occurred,114,1,
30/5/2018 1:41:07 AM,2,Button Change: Wire Loaded is to OFF,1815,0,
30/5/2018 1:42:34 AM,3,Error Message: Feed roller is opened is Cancel,114,0,
30/5/2018 1:42:34 AM,2,Button Change: Wire Loaded is to ON,1815,1,
30/5/2018 1:43:31 AM,1,Work Data Change: Wire Length is from 2460 to 2565,257,2460,2565
30/5/2018 1:43:33 AM,2,Button Change: NORMAL is to OFF,257,0,
30/5/2018 1:43:33 AM,2,Button Change: EJECT is to ON,258,1,
30/5/2018 1:43:34 AM,2,Button Change: SAMPLE is to ON,261,1,
30/5/2018 1:43:34 AM,2,Button Change: EJECT is to OFF,258,0,
30/5/2018 1:43:36 AM,3,Error Message: Stop before the waster eject is Occurred,70,1,
30/5/2018 1:43:37 AM,3,Error Message: Stop before the waster eject is Cancel,70,0,
30/5/2018 1:43:46 AM,2,Button Change: NORMAL is to ON,257,1,
30/5/2018 1:43:46 AM,2,Button Change: SAMPLE is to OFF,261,0,
30/5/2018 1:47:19 AM,3,Error Message: Feed roller is opened is Occurred,114,1,
30/5/2018 1:47:19 AM,2,Button Change: Wire Loaded is to OFF,1815,0,
30/5/2018 1:48:21 AM,10,Bank Load: Bank change into 1489,1489,,
30/5/2018 1:48:21 AM,2,Button Change: Crimp 1 Switch is to OFF,1281,0,
30/5/2018 1:48:21 AM,1,Work Data Change: Wire Length is from 2565 to 2460,257,2565,2460
30/5/2018 1:48:21 AM,2,Button Change: Crimp 2 Switch is to OFF,1282,0,
30/5/2018 1:48:21 AM,2,Button Change: Detection status of crimp error 1 is to OFF,2575,0,
30/5/2018 1:48:21 AM,2,Button Change: Detection status of no terminal 1 is to OFF,2577,0,
30/5/2018 1:48:21 AM,2,Button Change: Detection status of terminal overload 1 is to OFF,2579,0,
30/5/2018 1:48:21 AM,1,Work Data Change: Strip Length 1 is from 2.3 to 2.6,513,2.3,2.6
30/5/2018 1:48:21 AM,2,Button Change: Detection status of crimp error 2 is to OFF,2576,0,
30/5/2018 1:48:21 AM,2,Button Change: Detection status of no terminal 2 is to OFF,2578,0,
30/5/2018 1:48:21 AM,2,Button Change: Detection status of terminal overload 2 is to OFF,2580,0,
30/5/2018 1:48:21 AM,1,Work Data Change: Strip Depth (Open length) is from 0.55 to 0.35,515,0.55,0.35
30/5/2018 1:48:21 AM,1,Work Data Change: Strip Length 2 is from 3.9 to 3.4,769,3.9,3.4
30/5/2018 1:48:21 AM,1,Work Data Change: Crimp Height 1 is from 0.55 to 0.47,1026,0.55,0.47
30/5/2018 1:48:21 AM,1,Work Data Change: Crimp Position 1 is from 10.2 to 10.7,1025,10.2,10.7
30/5/2018 1:48:21 AM,1,Work Data Change: Crimp Height 2 is from 0.87 to 0.91,1282,0.87,0.91
30/5/2018 1:48:21 AM,1,Work Data Change: Crimp Position 2 is from 10.7 to 9.5,1281,10.7,9.5
30/5/2018 1:48:21 AM,1,Work Data Change: Wire Length Correction 3 is from 0.6 to 0.7,2563,0.6,0.7
30/5/2018 1:48:47 AM,2,Button Change: Wire Loaded is to ON,1815,1,
30/5/2018 1:48:47 AM,3,Error Message: Feed roller is opened is Cancel,114,0,
30/5/2018 1:49:06 AM,2,Button Change: Crimp 1 Switch is to ON,1281,1,
30/5/2018 1:49:06 AM,2,Button Change: Detection status of crimp error 1 is to ON,2575,1,
30/5/2018 1:49:06 AM,2,Button Change: Detection status of no terminal 1 is to ON,2577,1,
30/5/2018 1:49:06 AM,2,Button Change: Detection status of terminal overload 1 is to ON,2579,1,
30/5/2018 1:49:07 AM,2,Button Change: Crimp 2 Switch is to ON,1282,1,
30/5/2018 1:49:07 AM,2,Button Change: Detection status of crimp error 2 is to ON,2576,1,
30/5/2018 1:49:07 AM,2,Button Change: Detection status of no terminal 2 is to ON,2578,1,
30/5/2018 1:49:07 AM,2,Button Change: Detection status of terminal overload 2 is to ON,2580,1,
30/5/2018 1:49:12 AM,1,Work Data Change: Strip Length 1 is from 2.6 to 2.1,513,2.6,2.1
30/5/2018 1:49:19 AM,1,Work Data Change: Crimp Position 1 is from 10.7 to 10.2,1025,10.7,10.2
30/5/2018 1:49:21 AM,2,Button Change: NORMAL is to OFF,257,0,
30/5/2018 1:49:21 AM,2,Button Change: SAMPLE is to ON,261,1,
30/5/2018 1:49:25 AM,1,Work Data Change: Crimp Position 2 is from 9.5 to 10.7,1281,9.5,10.7
30/5/2018 1:49:33 AM,1,Work Data Change: Strip Length 2 is from 3.4 to 3.8,769,3.4,3.8
30/5/2018 1:49:38 AM,2,Button Change: CFM Teaching status is to ON,1806,1,
30/5/2018 1:49:44 AM,3,Error Message: Defect detection: Side1 miss-strip is Occurred,41,1,
30/5/2018 1:49:44 AM,3,Error Message: Stop before the waster eject is Occurred,70,1,
30/5/2018 1:49:45 AM,3,Error Message: Defect detection: Side1 miss-strip is Cancel,41,0,
30/5/2018 1:49:45 AM,3,Error Message: Stop before the waster eject is Cancel,70,0,
30/5/2018 1:49:47 AM,3,Error Message: Defect detection: Side1 miss-strip is Occurred,41,1,
30/5/2018 1:49:47 AM,3,Error Message: Stop before the waster eject is Occurred,70,1,
30/5/2018 1:49:48 AM,3,Error Message: Defect detection: Side1 miss-strip is Cancel,41,0,
30/5/2018 1:49:48 AM,3,Error Message: Stop before the waster eject is Cancel,70,0,
30/5/2018 1:49:50 AM,2,Button Change: Strip teaching status 1 is to ON,2053,1,
30/5/2018 1:49:51 AM,2,Button Change: Strip teaching status 2 is to ON,2055,1,
30/5/2018 1:49:55 AM,2,Button Change: Strip teaching status 2 is to OFF,2055,0,
30/5/2018 1:49:55 AM,3,Error Message: Eject the teaching wire. is Occurred,80,1,
30/5/2018 1:49:55 AM,2,Button Change: Strip teaching status 1 is to OFF,2053,0,
30/5/2018 1:49:55 AM,3,Error Message: Eject the teaching wire. is Cancel,80,0,
30/5/2018 1:49:58 AM,3,Error Message: Eject the teaching wire. is Occurred,80,1,
30/5/2018 1:49:59 AM,3,Error Message: Eject the teaching wire. is Cancel,80,0,
30/5/2018 1:50:25 AM,1,Work Data Change: Crimp Height 1 is from 0.47 to 0.45,1026,0.47,0.45
30/5/2018 1:50:42 AM,1,Work Data Change: Crimp Height 2 is from 0.91 to 0.84,1282,0.91,0.84
30/5/2018 1:50:47 AM,1,Work Data Change: Strip Length 2 is from 3.8 to 3.9,769,3.8,3.9
30/5/2018 1:50:53 AM,1,Work Data Change: Crimp Position 2 is from 10.7 to 10.9,1281,10.7,10.9
